8728,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ИЖ
8778,Пермский край,Пермь,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8776,Красноярский край,Красноярск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8727,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ИЖ
8726,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ИЖ
8763,Пермский край,Пермь,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8790,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8781,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8782,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8833,Алтайский край,Барнаул,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8784,Тюменская область,Тобольск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8785,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8786,Омская область,Омск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8787,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8783,Омская область,Омск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8791,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8792,Красноярский край,Красноярск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8793,Красноярский край,Красноярск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8794,Омская область,Омск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8795,Красноярский край,Красноярск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8796,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8808,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8810,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8798,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8799,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8800,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8801,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8802,Красноярский край,Красноярск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8803,Республика Башкортостан,Стерлитамак,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8804,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8805,Омская область,Омск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8806,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8807,Алтайский край,Барнаул,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8789,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ИЖ
8809,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8832,Омская область,Омск,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8831,Самарская область,Самара,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8830,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8829,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8825,Омская область,Омск,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8828,Москва,Москва,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8824,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8827,Ханты-Мансийский автономный округ - Югра,Сургут,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8823,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8826,Алтайский край,Барнаул,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8822,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8834,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
8821,Пермский край,Верещагино,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8819,Алтайский край,Барнаул,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8818,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8817,Свердловская область,Ирбит,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8816,Ханты-Мансийский автономный округ - Югра,Сургут,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8815,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8814,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТГ
8813,Пермский край,Пермь,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8812,Пермский край,Губаха,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8811,Ханты-Мансийский автономный округ - Югра,Сургут,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8797,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,17-15 лет,ТР
8835,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,14-12 лет,ИМ
9028,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9029,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9030,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9031,Ямало-Ненецкий автономный округ,Салехард,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9032,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9033,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9034,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9035,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9036,Пермский край,Пермь,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9037,Свердловская область,Ирбит,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9038,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9039,Калининградская область,Калининград,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9040,Омская область,Омск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9041,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9042,Оренбургская область,Новотроицк,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9043,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9044,Оренбургская область,Новотроицк,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9045,Пермский край,Пермь,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9046,Алтайский край,Барнаул,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9047,Омская область,Омск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9048,Челябинская область,Челябинск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9049,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9050,Республика Башкортостан,Стерлитамак,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9051,Тульская область,Тула,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9052,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9053,Московская область,Солнечногорск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9054,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9055,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9056,Свердловская область,Ирбит,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9057,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,ТР
9059,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9060,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9062,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9064,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9065,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9066,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9067,Красноярский край,Красноярск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9068,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9069,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9070,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9071,Ростовская область,Ростов-на-Дону,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9072,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9073,Свердловская область,Ирбит,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9074,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9076,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9077,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9078,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9080,Ростовская область,Ростов-на-Дону,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9081,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9085,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9086,Республика Башкортостан,Стерлитамак,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9087,Алтайский край,Барнаул,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9088,Московская область,Солнечногорск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9089,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9090,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9091,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9092,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9093,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9094,Тюменская область,Тобольск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9095,Оренбургская область,Новотроицк,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9096,Ханты-Мансийский автономный округ - Югра,Сургут,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9097,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9098,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9099,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9100,Калининградская область,Калининград,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9101,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9102,Челябинская область,Челябинск,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9103,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,14-12 лет,ГР
9104,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9105,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9106,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9107,Красноярский край,Красноярск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9108,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9083,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,18+ лет,ИЖ
9110,Тульская область,Тула,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9111,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9112,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9113,Ханты-Мансийский автономный округ - Югра,Югорск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9114,Москва,Москва,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9115,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,ИМ
9116,Омская область,Омск,RUSSIA,Тюменский меридиан,17-15 лет,ТГ
9117,Пермский край,Губаха,RUSSIA,Тюменский меридиан,17-15 лет,ТГ
9118,Ханты-Мансийский автономный округ - Югра,Сургут,RUSSIA,Тюменский меридиан,17-15 лет,ТГ
9119,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,17-15 лет,ТГ
9144,Алтайский край,Барнаул,RUSSIA,Тюменский меридиан,14-12 лет,СП
9145,Ханты-Мансийский автономный округ - Югра,Сургут,RUSSIA,Тюменский меридиан,14-12 лет,СП
9146,Омская область,Омск,RUSSIA,Тюменский меридиан,14-12 лет,СП
9147,Тюменская область,Тюмень,RUSSIA,Тюменский меридиан,14-12 лет,СП
9148,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,14-12 лет,СП
9149,Ханты-Мансийский автономный округ - Югра,Нефтеюганск,RUSSIA,Тюменский меридиан,17-15 лет,СП
9150,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,17-15 лет,СП
9151,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,17-15 лет,СП
9152,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,17-15 лет,СП
9154,Ульяновская область,Ульяновск,RUSSIA,Тюменский меридиан,18+ лет,ТР
9155,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,18+ лет,ТР
9156,Свердловская область,Екатеринбург,RUSSIA,Тюменский меридиан,18+ лет,ТР
9153,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,18+ лет,ТР
9120,Новосибирская область,Новосибирск,RUSSIA,Тюменский меридиан,14-12 лет,ИЖ
